Date,DoubleHeader,DayOfWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VisitorRunsScored,HomeRunsScore,LengthInOuts,DayNight,CompletionInfo,ForfeitInfo,ProtestInfo,ParkID,Attendence,Duration,VisitorLineScore,HomeLineScore,VisitorAB,VisitorH,VisitorD,VisitorT,VisitorHR,VisitorRBI,VisitorSH,VisitorSF,VisitorHBP,VisitorBB,VisitorIBB,VisitorK,VisitorSB,VisitorCS,VisitorGDP,VisitorCI,VisitorLOB,VisitorPitchers,VisitorER,VisitorTER,VisitorWP,VisitorBalks,VisitorPO,VisitorA,VisitorE,VisitorPassed,VisitorDB,VisitorTP,HomeAB,HomeH,HomeD,HomeT,HomeHR,HomeRBI,HomeSH,HomeSF,HomeHBP,HomeBB,HomeIBB,HomeK,HomeSB,HomeCS,HomeGDP,HomeCI,HomeLOB,HomePitchers,HomeER,HomeTER,HomeWP,HomeBalks,HomePO,HomeA,HomeE,HomePassed,HomeDB,HomeTP,UmpireHID,UmpireHName,Umpire1BID,Umpire1BName,Umpire2BID,Umpire2BName,Umpire3BID,Umpire3BName,UmpireLFID,UmpireLFName,UmpireRFID,UmpireRFName,VisitorManagerID,VisitorManagerName,HomeManagerID,HomeManagerName,WinningPitcherID,WinningPitcherName,LosingPitcherID,LosingPitcherNAme,SavingPitcherID,SavingPitcherName,GameWinningRBIID,GameWinningRBIName,VisitorStartingPitcherID,VisitorStartingPitcherName,HomeStartingPitcherID,HomeStartingPitcherName,VisitorBatting1PlayerID,VisitorBatting1Name,VisitorBatting1Position,VisitorBatting2PlayerID,VisitorBatting2Name,VisitorBatting2Position,VisitorBatting3PlayerID,VisitorBatting3Name,VisitorBatting3Position,VisitorBatting4PlayerID,VisitorBatting4Name,VisitorBatting4Position,VisitorBatting5PlayerID,VisitorBatting5Name,VisitorBatting5Position,VisitorBatting6PlayerID,VisitorBatting6Name,VisitorBatting6Position,VisitorBatting7PlayerID,VisitorBatting7Name,VisitorBatting7Position,VisitorBatting8PlayerID,VisitorBatting8Name,VisitorBatting8Position,VisitorBatting9PlayerID,VisitorBatting9Name,VisitorBatting9Position,HomeBatting1PlayerID,HomeBatting1Name,HomeBatting1Position,HomeBatting2PlayerID,HomeBatting2Name,HomeBatting2Position,HomeBatting3PlayerID,HomeBatting3Name,HomeBatting3Position,HomeBatting4PlayerID,HomeBatting4Name,HomeBatting4Position,HomeBatting5PlayerID,HomeBatting5Name,HomeBatting5Position,HomeBatting6PlayerID,HomeBatting6Name,HomeBatting6Position,HomeBatting7PlayerID,HomeBatting7Name,HomeBatting7Position,HomeBatting8PlayerID,HomeBatting8Name,HomeBatting8Position,HomeBatting9PlayerID,HomeBatting9Name,HomeBatting9Position,AdditionalInfo,AcquisitionInfo
"20180417","0","Tue","SLN","NL",17,"CHN","NL",15,5,3,54,"N","","","","CHI11",35103,213,"002000030","000100020",34,7,1,0,1,5,0,0,0,10,0,14,0,0,0,0,12,6,2,2,0,0,27,2,1,0,0,0,32,6,1,0,1,3,1,0,2,6,0,9,0,0,0,0,11,6,5,5,0,0,27,10,0,0,0,0,"gonzm901","MannyGonzalez","nelsj901","JeffNelson","diazl901","LazDiaz","fleta901","AndyFletcher","","(none)","","(none)","mathm001","MikeMatheny","maddj801","JoeMaddon","waina001","AdamWainwright","chatt001","TylerChatwood","norrb001","BudNorris","carpm002","MattCarpenter","waina001","AdamWainwright","chatt001","TylerChatwood","fowld001","DexterFowler",9,"phamt001","TommyPham",8,"carpm002","MattCarpenter",4,"ozunm001","MarcellOzuna",7,"martj008","JoseMartinez",3,"moliy001","YadierMolina",2,"garcg002","GregGarcia",5,"dejop001","PaulDeJong",6,"waina001","AdamWainwright",1,"happi001","IanHapp",8,"bryak001","KrisBryant",5,"rizza001","AnthonyRizzo",3,"contw001","WillsonContreras",2,"schwk001","KyleSchwarber",7,"baezj001","JavierBaez",4,"russa002","AddisonRussell",6,"heywj001","JasonHeyward",9,"chatt001","TylerChatwood",1,"","Y"
"20180417","0","Tue","CIN","NL",17,"MIL","NL",18,0,2,51,"N","","","","MIL06",31345,176,"000000000","00000200x",30,3,2,0,0,0,0,0,1,3,0,11,0,0,0,0,7,4,2,2,1,0,24,9,1,0,1,0,31,8,1,0,1,2,0,0,0,2,0,6,0,0,1,0,7,4,0,0,0,0,27,5,0,0,0,0,"wolcq901","QuinnWolcott","kellj901","JeffKellogg","hudsm901","MarvinHudson","hoyej901","JamesHoye","","(none)","","(none)","pricb801","BryanPrice","counc001","CraigCounsell","jennd003","DanJennings","romas001","SalRomano","hadej001","JoshHader","thame001","EricThames","romas001","SalRomano","guerj003","JuniorGuerra","hamib001","BillyHamilton",8,"winkj002","JesseWinker",9,"vottj001","JoeyVotto",3,"duvaa001","AdamDuvall",7,"genns001","ScooterGennett",4,"mesod001","DevinMesoraco",2,"peraj003","JosePeraza",6,"pennc001","CliffPennington",5,"romas001","SalRomano",1,"cainl001","LorenzoCain",8,"thame001","EricThames",3,"braur002","RyanBraun",7,"shawt001","TravisShaw",5,"santd002","DomingoSantana",9,"sogae001","EricSogard",4,"arcio002","OrlandoArcia",6,"nottj001","JacobNottingham",2,"guerj003","JuniorGuerra",1,"","Y"
"20180417","0","Tue","WAS","NL",18,"NYN","NL",16,5,2,54,"N","","","","NYC20",22724,191,"001200110","000020000",34,10,2,0,0,5,1,1,0,5,0,4,3,0,1,0,9,5,2,2,0,0,27,8,0,0,1,0,36,11,1,0,0,2,0,1,0,3,0,12,0,1,0,0,11,3,5,5,0,0,27,12,0,0,1,0,"littw901","WillLittle","woodt901","TomWoodring","barrt901","TedBarrett","barkl901","LanceBarksdale","","(none)","","(none)","martd002","DaveMartinez","callm001","MickeyCallaway","gonzg003","GioGonzalez","wheez001","ZackWheeler","dools001","SeanDoolittle","harpb003","BryceHarper","gonzg003","GioGonzalez","wheez001","ZackWheeler","turnt001","TreaTurner",6,"kendh001","HowieKendrick",4,"harpb003","BryceHarper",9,"zimmr001","RyanZimmerman",3,"sierm001","MoisesSierra",7,"taylm002","MichaelTaylor",8,"difow001","WilmerDifo",5,"sevep001","PedroSeverino",2,"gonzg003","GioGonzalez",1,"cabra002","AsdrubalCabrera",4,"cespy001","YoenisCespedes",7,"florw001","WilmerFlores",3,"frazt001","ToddFrazier",5,"brucj001","JayBruce",9,"lagaj001","JuanLagares",8,"nidot001","TomasNido",2,"wheez001","ZackWheeler",1,"rosaa003","AmedRosario",6,"","Y"
"20180417","0","Tue","COL","NL",19,"PIT","NL",17,2,0,54,"N","","","","PIT08",8869,151,"100100000","000000000",31,5,2,0,0,2,0,0,0,4,0,7,1,1,0,0,6,4,0,0,0,0,27,14,0,0,2,0,30,5,1,0,0,0,0,0,0,2,0,4,0,0,1,0,5,3,2,2,0,0,27,10,0,0,0,0,"rehaj901","JeremieRehak","davig901","GerryDavis","hobep901","PatHoberg","iassd901","DanIassogna","","(none)","","(none)","blacb001","BuddyBlack","hurdc001","ClintHurdle","bettc001","ChadBettis","willt002","TrevorWilliams","daviw001","WadeDavis","gonzc001","CarlosGonzalez","bettc001","ChadBettis","willt002","TrevorWilliams","lemad001","DJLeMahieu",4,"parrg001","GerardoParra",7,"blacc001","CharlieBlackmon",8,"gonzc001","CarlosGonzalez",9,"desmi001","IanDesmond",3,"stort001","TrevorStory",6,"mcmar001","RyanMcMahon",5,"woltt001","TonyWolters",2,"bettc001","ChadBettis",1,"rodrs002","SeanRodriguez",4,"polag001","GregoryPolanco",9,"marts002","StarlingMarte",8,"bellj005","JoshBell",3,"dickc002","CoreyDickerson",7,"cervf001","FranciscoCervelli",2,"morac001","ColinMoran",5,"mercj002","JordyMercer",6,"willt002","TrevorWilliams",1,"","Y"
"20180417","0","Tue","LAN","NL",16,"SDN","NL",19,7,3,72,"N","","","","SAN02",22959,252,"200010000004","000001002000",46,11,3,1,1,7,0,1,1,6,2,8,1,0,1,0,11,8,2,2,0,1,36,7,1,0,1,0,41,5,2,0,1,2,0,0,0,7,1,20,1,0,1,0,9,7,7,7,0,0,36,12,1,0,1,0,"danlk901","KerwinDanley","wendh902","HunterWendelstedt","barrs901","ScottBarry","torrc901","CarlosTorres","","(none)","","(none)","robed001","DaveRoberts","greea001","AndyGreen","alexs001","ScottAlexander","webbt001","TylerWebb","","(none)","grany001","YasmaniGrandal","wooda002","AlexWood","mitcb001","BryanMitchell","taylc001","ChrisTaylor",8,"seagc001","CoreySeager",6,"kempm001","MattKemp",7,"bellc002","CodyBellinger",3,"grany001","YasmaniGrandal",2,"puigy001","YasielPuig",9,"utlec001","ChaseUtley",4,"farmk001","KyleFarmer",5,"wooda002","AlexWood",1,"pirej001","JosePirela",7,"galvf001","FreddyGalvis",6,"hosme001","EricHosmer",3,"renfh001","HunterRenfroe",9,"villc002","ChristianVillanueva",5,"cordf003","FranchyCordero",8,"ellia001","A.J.Ellis",2,"asuac001","CarlosAsuaje",4,"mitcb001","BryanMitchell",1,"","Y"
"20180417","0","Tue","BOS","AL",16,"ANA","AL",17,10,1,54,"N","","","","ANA01",44822,195,"125100010","001000000",38,15,0,0,6,10,0,1,1,5,0,3,0,0,1,0,8,3,1,1,0,0,27,11,1,0,2,0,30,4,0,0,0,1,0,0,0,6,0,10,0,0,2,0,8,6,10,10,1,0,27,13,0,0,2,0,"carav901","VicCarapazza","bakej902","JordanBaker","laynj901","JerryLayne","gibsg901","GregGibson","","(none)","","(none)","coraa001","AlexCora","sciom001","MikeScioscia","pricd001","DavidPrice","ohtas001","ShoheiOhtani","","(none)","bettm001","MookieBetts","pricd001","DavidPrice","ohtas001","ShoheiOhtani","bettm001","MookieBetts",9,"benia002","AndrewBenintendi",7,"ramih003","HanleyRamirez",3,"martj006","J.D.Martinez",10,"dever001","RafaelDevers",5,"nunee002","EduardoNunez",4,"bradj001","JackieBradley",8,"vazqc001","ChristianVazquez",2,"holtb002","BrockHolt",6,"kinsi001","IanKinsler",4,"troum001","MikeTrout",8,"uptoj001","JustinUpton",7,"pujoa001","AlbertPujols",10,"cozaz001","ZackCozart",5,"calhk001","KoleCalhoun",9,"simma001","AndreltonSimmons",6,"martj007","JefryMarte",3,"maldm001","MartinMaldonado",2,"","Y"
"20180417","0","Tue","BAL","AL",17,"DET","AL",14,2,4,51,"N","","","","DET05",15530,164,"001010000","02001001x",31,6,0,0,1,2,0,0,0,5,0,12,0,0,1,0,7,3,4,4,1,0,24,6,1,0,2,0,31,9,1,1,1,3,0,0,0,5,1,7,0,0,2,0,8,5,2,2,0,0,27,12,0,0,1,0,"guccc901","ChrisGuccione","rackd901","DavidRackley","vanol901","LarryVanover","carlm901","MarkCarlson","","(none)","","(none)","showb801","BuckShowalter","gardr001","RonGardenhire","lirif001","FranciscoLiriano","casha001","AndrewCashner","grees005","ShaneGreene","candj002","JeimerCandelario","casha001","AndrewCashner","lirif001","FranciscoLiriano","manct001","TreyMancini",7,"gentc001","CraigGentry",9,"machm001","MannyMachado",6,"jonea003","AdamJones",8,"valed001","DannyValencia",10,"davic003","ChrisDavis",3,"beckt001","TimBeckham",5,"sardl001","LuisSardinas",4,"josec002","CalebJoseph",2,"martl004","LeonysMartin",8,"candj002","JeimerCandelario",5,"cabrm001","MiguelCabrera",3,"castn001","NickCastellanos",9,"martv001","VictorMartinez",10,"goodn002","NikoGoodrum",7,"mccaj001","JamesMcCann",2,"iglej001","JoseIglesias",6,"machd001","DixonMachado",4,"","Y"
"20180417","0","Tue","CLE","AL",15,"MIN","AL",12,6,1,54,"N","","","","SJU01",19516,204,"000022110","000000100",39,12,3,0,4,6,0,0,0,1,0,9,0,0,0,0,7,3,1,1,0,0,27,4,1,0,0,0,34,6,2,0,0,1,0,0,0,4,0,9,0,0,0,0,10,5,6,6,0,0,27,6,0,1,0,0,"blasc901","CoryBlaser","coope901","EricCooper","cedeg901","GaryCederstrom","ortir901","RobertoOrtiz","","(none)","","(none)","frant001","TerryFrancona","molip001","PaulMolitor","klubc001","CoreyKluber","odorj001","JakeOdorizzi","","(none)","lindf001","FranciscoLindor","klubc001","CoreyKluber","odorj001","JakeOdorizzi","lindf001","FranciscoLindor",6,"kipnj001","JasonKipnis",4,"ramij003","JoseRamirez",5,"branm003","MichaelBrantley",7,"encae001","EdwinEncarnacion",10,"alony001","YonderAlonso",3,"gomey001","YanGomes",2,"naqut001","TylerNaquin",9,"zimmb001","BradleyZimmer",8,"dozib001","BrianDozier",4,"mauej001","JoeMauer",3,"sanom001","MiguelSano",5,"rosae001","EddieRosario",7,"morrl001","LoganMorrison",10,"escoe001","EduardoEscobar",6,"keplm001","MaxKepler",8,"grosr001","RobbieGrossman",9,"castj006","JasonCastro",2,"","Y"
"20180417","0","Tue","MIA","NL",17,"NYA","AL",16,9,1,54,"N","","","","NYC21",34005,191,"310030020","000000001",35,10,1,0,1,8,0,1,1,3,0,11,0,0,3,0,4,5,1,1,0,0,27,8,0,1,1,0,30,4,2,0,1,1,0,0,0,7,0,10,0,0,1,0,9,4,7,7,1,0,27,13,2,1,3,0,"lentn901","NicLentz","welkb901","BillWelke","randt901","TonyRandazzo","barrl901","LanceBarrett","","(none)","","(none)","mattd001","DonMattingly","boona001","AaronBoone","garcj006","JarlinGarcia","tanam001","MasahiroTanaka","","(none)","casts001","StarlinCastro","garcj006","JarlinGarcia","tanam001","MasahiroTanaka","dietd001","DerekDietrich",7,"rojam002","MiguelRojas",6,"casts001","StarlinCastro",4,"bourj002","JustinBour",10,"realj001","J.T.Realmuto",2,"andeb006","BrianAnderson",5,"telit001","TomasTelis",3,"maybc001","CameronMaybin",8,"shucj001","J.B.Shuck",9,"gardb001","BrettGardner",7,"judga001","AaronJudge",9,"stanm004","GiancarloStanton",10,"gregd001","DidiGregorius",6,"sancg002","GarySanchez",2,"hicka001","AaronHicks",8,"walkn001","NeilWalker",4,"austt001","TylerAustin",3,"andum001","MiguelAndujar",5,"","Y"
"20180417","0","Tue","CHA","AL",14,"OAK","AL",18,2,10,51,"N","","","","OAK01",46028,176,"000000020","50030020x",34,8,1,0,1,2,0,0,0,3,0,14,2,0,2,0,8,5,10,10,0,0,24,6,0,0,1,0,33,13,5,0,1,10,0,2,0,6,0,8,0,1,1,0,7,3,2,2,2,0,27,13,0,0,2,0,"whitc901","ChadWhitson","wegnm901","MarkWegner","millb901","BillMiller","dimum901","MikeDiMuro","","(none)","","(none)","rentr001","RichRenteria","melvb001","BobMelvin","cahit001","TrevorCahill","gonzm003","MiguelGonzalez","","(none)","lowrj001","JedLowrie","gonzm003","MiguelGonzalez","cahit001","TrevorCahill","moncy001","YoanMoncada",4,"garca003","AvisailGarcia",9,"abrej003","JoseAbreu",3,"davim005","MattDavidson",10,"delmn001","NickyDelmonico",7,"sancc001","YolmerSanchez",5,"andet001","TimAnderson",6,"garcl004","LeuryGarcia",8,"narvo001","OmarNarvaez",2,"joycm001","MattJoyce",7,"semim001","MarcusSemien",6,"lowrj001","JedLowrie",4,"davik003","KhrisDavis",10,"olsom001","MattOlson",3,"chapm001","MattChapman",5,"canhm001","MarkCanha",8,"piscs001","StephenPiscotty",9,"lucrj001","JonathanLucroy",2,"","Y"
"20180417","0","Tue","HOU","AL",18,"SEA","AL",15,4,1,54,"N","","","","SEA03",15382,168,"010002010","100000000",34,9,1,0,1,4,0,1,1,5,0,8,0,0,0,0,10,3,1,1,0,0,27,10,0,0,1,0,29,3,0,0,1,1,0,0,0,1,0,14,0,0,0,0,2,4,4,4,2,0,27,8,1,0,1,0,"barbs901","SeanBarber","johna901","AdrianJohnson","gibsh902","TrippGibson","gormb901","BrianGorman","","(none)","","(none)","hinca001","A.J.Hinch","servs002","ScottServais","mccul002","LanceMcCullers","altad001","DanAltavilla","devec001","ChrisDevenski","mccab002","BrianMcCann","mccul002","LanceMcCullers","miraa002","ArielMiranda","sprig001","GeorgeSpringer",9,"altuj001","JoseAltuve",4,"corrc001","CarlosCorrea",6,"gurry001","YulieskiGurriel",3,"brega001","AlexBregman",5,"reddj001","JoshReddick",7,"gatte001","EvanGattis",10,"mccab002","BrianMcCann",2,"marij002","JakeMarisnick",8,"gordd002","DeeGordon",8,"seguj002","JeanSegura",6,"canor001","RobinsonCano",4,"cruzn002","NelsonCruz",10,"seagk001","KyleSeager",5,"hanim001","MitchHaniger",9,"voged001","DanielVogelbach",3,"suzui001","IchiroSuzuki",7,"marjm001","MikeMarjama",2,"","Y"
"20180417","0","Tue","TEX","AL",19,"TBA","AL",17,7,2,54,"N","","","","STP01",8972,164,"110031010","001000001",37,12,2,0,1,7,0,3,0,4,0,5,0,0,0,0,10,3,1,1,0,0,27,13,2,0,4,0,31,7,0,0,1,1,0,0,2,2,0,8,0,0,3,0,6,3,7,7,0,1,27,10,1,0,0,0,"marqa901","AlfonsoMarquez","drecb901","BruceDreckman","fairc901","ChadFairchild","estam901","MikeEstabrook","","(none)","","(none)","banij001","JeffBanister","cashk001","KevinCash","moorm003","MattMoore","chiry001","YonnyChirinos","","(none)","belta001","AdrianBeltre","moorm003","MattMoore","chiry001","YonnyChirinos","choos001","Shin-SooChoo",10,"kinei001","IsiahKiner-Falefa",6,"mazan001","NomarMazara",9,"belta001","AdrianBeltre",5,"gallj002","JoeyGallo",7,"guzmr001","RonaldGuzman",3,"centj001","JuanCenteno",2,"robid003","DrewRobinson",4,"toccc001","CarlosTocci",8,"robed004","DanielRobertson",4,"hecha001","AdeinyHechavarria",6,"gomec002","CarlosGomez",9,"cronc002","C.J.Cron",3,"ramow001","WilsonRamos",2,"snydb003","BrandonSnyder",5,"refsr001","RobRefsnyder",10,"fielj003","JohnnyField",7,"smitm007","MallexSmith",8,"","Y"
"20180417","1","Tue","KCA","AL",14,"TOR","AL",15,3,11,51,"D","","","","TOR02",0,176,"012000000","20003600x",35,11,2,0,2,2,0,0,1,1,0,7,0,2,1,0,7,3,7,7,0,0,24,5,2,0,1,0,36,13,3,0,2,11,0,1,1,3,1,10,0,0,0,0,6,4,3,3,0,0,27,12,0,0,2,0,"hicke901","EdHickox","viscj901","JansenVisconti","kulpr901","RonKulpa","morag901","GabeMorales","","(none)","","(none)","yoste001","NedYost","gibbj001","JohnGibbons","garcj004","JaimeGarcia","skoge001","EricSkoglund","","(none)","smoaj001","JustinSmoak","skoge001","EricSkoglund","garcj004","JaimeGarcia","jay-j001","JonJay",7,"merrw001","WhitMerrifield",4,"mousm001","MikeMoustakas",10,"dudal001","LucasDuda",3,"solej001","JorgeSoler",9,"cuthc001","CheslorCuthbert",5,"orlap001","PauloOrlando",8,"escoa003","AlcidesEscobar",6,"gallc001","CamGallagher",2,"pears001","StevePearce",10,"hernt002","TeoscarHernandez",7,"smoaj001","JustinSmoak",3,"solay001","YangervisSolarte",5,"martr004","RussellMartin",2,"pillk001","KevinPillar",8,"diaza003","AledmysDiaz",6,"gricr001","RandalGrichuk",9,"travd001","DevonTravis",4,"","Y"
"20180417","2","Tue","KCA","AL",15,"TOR","AL",16,4,5,58,"N","","","","TOR02",18645,217,"1010010100","0000004001",40,10,2,0,2,4,0,0,2,4,0,8,0,0,0,0,12,7,5,5,1,0,28,9,0,0,1,0,36,9,1,0,0,5,0,0,1,7,1,13,0,0,1,0,11,5,4,4,1,0,30,13,0,0,0,0,"tumpj901","JohnTumpane","kulpr901","RonKulpa","morag901","GabeMorales","viscj901","JansenVisconti","","(none)","","(none)","yoste001","NedYost","gibbj001","JohnGibbons","clipt001","TylerClippard","flynb001","BrianFlynn","","(none)","maill001","LukeMaile","duffd001","DannyDuffy","biagj001","JoeBiagini","jay-j001","JonJay",7,"merrw001","WhitMerrifield",9,"mousm001","MikeMoustakas",5,"dudal001","LucasDuda",10,"cuthc001","CheslorCuthbert",3,"goinr001","RyanGoins",4,"almoa001","AbrahamAlmonte",8,"escoa003","AlcidesEscobar",6,"buted001","DrewButera",2,"pears001","StevePearce",3,"hernt002","TeoscarHernandez",7,"smoaj001","JustinSmoak",10,"solay001","YangervisSolarte",5,"pillk001","KevinPillar",8,"diaza003","AledmysDiaz",6,"gricr001","RandalGrichuk",9,"maill001","LukeMaile",2,"ngoeg001","GiftNgoepe",4,"","Y"
"20180418","0","Wed","SFN","NL",17,"ARI","NL",17,4,3,60,"N","","","","PHO01",16976,224,"0000020002","0000000111",37,9,1,0,2,4,0,0,1,5,0,13,1,1,1,0,9,4,3,3,0,0,30,12,1,0,2,0,39,10,6,1,0,3,0,0,0,3,1,10,0,0,2,0,9,5,4,4,0,0,30,9,0,0,1,0,"cuzzp901","PhilCuzzi","hallt901","TomHallion","segac901","ChrisSegal","belld901","DanBellino","","(none)","","(none)","bochb002","BruceBochy","lovut001","TonyLovullo","strih001","HunterStrickland","boxbb001","BradBoxberger","gearc001","CoryGearrin","beltb001","BrandonBelt","strac001","ChrisStratton","ray-r002","RobbieRay","jacka001","AustinJackson",8,"pench001","HunterPence",7,"mccua001","AndrewMcCutchen",9,"poseb001","BusterPosey",2,"longe001","EvanLongoria",5,"beltb001","BrandonBelt",3,"tomlk001","KelbyTomlinson",4,"crawb001","BrandonCrawford",6,"strac001","ChrisStratton",1,"perad001","DavidPeralta",7,"martk001","KetelMarte",4,"goldp001","PaulGoldschmidt",3,"polla001","A.J.Pollock",8,"descd001","DanielDescalso",5,"avila001","AlexAvila",2,"ahmen001","NickAhmed",6,"dysoj001","JarrodDyson",9,"ray-r002","RobbieRay",1,"","Y"
"20180418","0","Wed","PHI","NL",17,"ATL","NL",17,3,7,51,"N","","","","ATL03",22135,188,"000010101","00003013x",31,6,1,0,0,2,0,0,0,4,0,10,0,0,3,0,5,3,7,7,0,1,24,5,0,0,1,0,33,11,0,0,2,6,0,0,1,2,1,10,0,0,0,0,5,4,2,2,2,0,27,11,1,0,3,0,"fostm901","MartyFoster","rippm901","MarkRipperger","westj901","JoeWest","eddid901","DougEddings","","(none)","","(none)","kaplg001","GabeKapler","snitb801","BrianSnitker","mccab001","BrandonMcCarthy","velav001","VincentVelasquez","","(none)","flahr001","RyanFlaherty","velav001","VincentVelasquez","mccab001","BrandonMcCarthy","hernc005","CesarHernandez",4,"kings001","ScottKingery",7,"herro001","OdubelHerrera",8,"hoskr001","RhysHoskins",3,"willn001","NickWilliams",9,"franm004","MaikelFranco",5,"knapa001","AndrewKnapp",2,"velav001","VincentVelasquez",1,"crawj002","J.P.Crawford",6,"incie001","EnderInciarte",8,"albio001","OzzieAlbies",4,"freef001","FreddieFreeman",3,"markn001","NickMarkakis",9,"suzuk001","KurtSuzuki",2,"tuckp001","PrestonTucker",7,"swand001","DansbySwanson",6,"flahr001","RyanFlaherty",5,"mccab001","BrandonMcCarthy",1,"","Y"
"20180418","0","Wed","CIN","NL",18,"MIL","NL",19,0,2,51,"D","","","","MIL06",27343,162,"000000000","00200000x",31,3,1,0,0,0,0,0,1,3,1,5,0,0,1,0,8,4,2,2,0,0,24,9,0,0,2,0,29,8,0,0,1,2,1,0,0,5,1,8,1,0,2,0,9,3,0,0,0,0,27,19,3,0,1,0,"kellj901","JeffKellogg","hudsm901","MarvinHudson","hoyej901","JamesHoye","wolcq901","QuinnWolcott","","(none)","","(none)","pricb801","BryanPrice","counc001","CraigCounsell","daviz001","ZachDavies","mahlt001","TylerMahle","barnj002","JacobBarnes","thame001","EricThames","mahlt001","TylerMahle","daviz001","ZachDavies","winkj002","JesseWinker",9,"peraj003","JosePeraza",6,"vottj001","JoeyVotto",3,"duvaa001","AdamDuvall",7,"genns001","ScooterGennett",4,"barnt001","TuckerBarnhart",2,"blana002","AlexBlandino",5,"mahlt001","TylerMahle",1,"hamib001","BillyHamilton",8,"thame001","EricThames",3,"yelic001","ChristianYelich",8,"santd002","DomingoSantana",9,"shawt001","TravisShaw",5,"pereh001","HernanPerez",7,"villj001","JonathanVillar",4,"arcio002","OrlandoArcia",6,"bandj001","JettBandy",2,"daviz001","ZachDavies",1,"","Y"
"20180418","0","Wed","WAS","NL",19,"NYN","NL",17,5,11,51,"N","","","","NYC20",23117,171,"300000101","00020009x",30,5,0,1,2,5,0,1,0,1,0,12,0,1,0,0,0,4,11,11,0,0,24,9,1,0,1,0,32,8,2,0,1,11,0,0,1,6,1,7,0,0,1,0,4,4,5,5,0,0,27,10,0,0,0,0,"woodt901","TomWoodring","barrt901","TedBarrett","barkl901","LanceBarksdale","littw901","WillLittle","","(none)","","(none)","martd002","DaveMartinez","callm001","MickeyCallaway","ramoa001","A.J.Ramos","madsr001","RyanMadson","","(none)","lagaj001","JuanLagares","roart001","TannerRoark","matzs001","StevenMatz","turnt001","TreaTurner",6,"kendh001","HowieKendrick",4,"harpb003","BryceHarper",9,"zimmr001","RyanZimmerman",3,"sierm001","MoisesSierra",7,"taylm002","MichaelTaylor",8,"difow001","WilmerDifo",5,"sevep001","PedroSeverino",2,"roart001","TannerRoark",1,"confm001","MichaelConforto",8,"cespy001","YoenisCespedes",7,"cabra002","AsdrubalCabrera",4,"brucj001","JayBruce",9,"frazt001","ToddFrazier",5,"gonza003","AdrianGonzalez",3,"lobaj001","JoseLobaton",2,"matzs001","StevenMatz",1,"rosaa003","AmedRosario",6,"","Y"
"20180418","0","Wed","COL","NL",20,"PIT","NL",18,2,10,51,"D","","","","PIT08",8970,184,"001000010","00033103x",34,7,1,0,1,2,0,0,1,3,0,9,0,0,1,0,9,4,10,10,0,0,24,5,0,0,0,0,36,13,5,0,1,10,0,1,0,4,0,8,0,0,0,0,7,3,2,2,2,0,27,10,0,0,1,0,"davig901","GerryDavis","hobep901","PatHoberg","iassd901","DanIassogna","rehaj901","JeremieRehak","","(none)","","(none)","blacb001","BuddyBlack","hurdc001","ClintHurdle","kuhlc001","ChadKuhl","freek001","KyleFreeland","","(none)","rodrs002","SeanRodriguez","freek001","KyleFreeland","kuhlc001","ChadKuhl","lemad001","DJLeMahieu",4,"iannc001","ChrisIannetta",2,"blacc001","CharlieBlackmon",8,"gonzc001","CarlosGonzalez",9,"desmi001","IanDesmond",3,"stort001","TrevorStory",6,"mcmar001","RyanMcMahon",5,"taucm001","MikeTauchman",7,"freek001","KyleFreeland",1,"fraza001","AdamFrazier",9,"mercj002","JordyMercer",6,"marts002","StarlingMarte",8,"bellj005","JoshBell",3,"freed001","DavidFreese",5,"rodrs002","SeanRodriguez",7,"diaze005","EliasDiaz",2,"morom001","MaxMoroff",4,"kuhlc001","ChadKuhl",1,"","Y"
"20180418","0","Wed","LAN","NL",17,"SDN","NL",20,13,4,54,"N","","","","SAN02",23748,206,"315000013","022000000",44,18,5,0,1,11,1,0,0,3,0,11,0,0,0,0,8,4,4,4,0,0,27,6,0,0,0,0,34,8,1,0,0,4,0,1,1,3,0,13,0,0,0,0,8,5,11,11,0,0,27,10,1,0,0,0,"wendh902","HunterWendelstedt","barrs901","ScottBarry","torrc901","CarlosTorres","danlk901","KerwinDanley","","(none)","","(none)","robed001","DaveRoberts","greea001","AndyGreen","maedk001","KentaMaeda","perdl002","LuisPerdomo","","(none)","bellc002","CodyBellinger","maedk001","KentaMaeda","perdl002","LuisPerdomo","taylc001","ChrisTaylor",8,"seagc001","CoreySeager",6,"grany001","YasmaniGrandal",2,"bellc002","CodyBellinger",3,"kempm001","MattKemp",9,"pedej001","JocPederson",7,"utlec001","ChaseUtley",4,"muncm001","MaxMuncy",5,"maedk001","KentaMaeda",1,"pirej001","JosePirela",9,"cordf003","FranchyCordero",8,"hosme001","EricHosmer",3,"villc002","ChristianVillanueva",5,"galvf001","FreddyGalvis",6,"asuac001","CarlosAsuaje",4,"spanc001","CorySpangenberg",7,"hedga001","AustinHedges",2,"perdl002","LuisPerdomo",1,"","Y"
